MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT019,SF032,66,46,41,70,49,74,49,47,70,67
MT020,SF032,64,106,55,104,65,63,70,83,74,62
MT025,SF032,70,85,80,48,41,72,55,48,85,64
MT026,SF032,84,71,79,61,62,68,78,34,60,54
MT028,SF032,85,61,60,88,52,69,53,55,65,59
MT029,SF032,62,38,61,53,78,68,65,58,48,56
MT030,SF032,90,46,80,86,61,58,72,57,63,36
MT031,SF032,98,50,78,65,79,81,58,43,62,62
MT032,SF032,81,66,42,46,64,65,88,55,72,68
MT033,SF032,58,48,83,63,97,70,56,45,61,44
MT035,SF032,49,39,74,52,76,51,59,60,45,53
MT036,SF032,55,68,78,78,83,50,92,35,57,57
MT021,SF032,354,259,183,242,273,276,225,240,358,272
MT023,SF032,263,233,176,259,254,367,218,225,299,285
MT002,SF032,28,29,26,24,21,24,28,28,16,24
MT003,SF032,20,29,32,23,36,21,28,24,18,25
MT006,SF032,22,26,20,17,24,28,21,21,34,21
MT012,SF032,20,30,26,27,27,18,14,18,41,22
MT015,SF032,29,18,18,21,14,26,20,23,20,16
MT022,SF032,16,20,30,22,15,25,33,27,18,30
MT024,SF032,38,28,31,19,22,21,29,19,24,34
MT027,SF032,19,21,33,29,23,21,21,31,24,30
MT034,SF032,19,18,23,20,25,25,40,35,31,21
MT001,SF033,112,96,57,86,50,76,89,90,79,73
MT004,SF033,66,93,89,80,58,85,71,91,67,56
MT005,SF033,60,74,55,96,56,65,67,48,60,84
MT007,SF033,108,41,87,61,83,46,60,83,76,96
MT008,SF033,104,59,57,58,109,86,69,79,73,78
MT009,SF033,88,93,49,69,91,107,79,54,58,78
MT010,SF033,85,92,98,92,105,49,104,90,61,44
MT011,SF033,52,85,116,107,71,52,52,120,65,57
MT013,SF033,52,81,56,53,122,82,52,65,56,72
MT014,SF033,76,96,70,65,114,94,69,71,101,84
MT016,SF033,64,79,64,88,84,78,81,80,69,84
MT017,SF033,71,89,86,57,80,86,51,78,72,86
MT018,SF033,88,104,67,76,49,111,81,58,76,66
MT019,SF033,99,69,71,67,69,55,82,69,97,51
MT020,SF033,54,48,116,77,79,106,82,80,70,79
MT025,SF033,68,85,73,71,74,88,89,83,79,84
MT026,SF033,116,74,71,74,79,81,83,70,59,89
MT028,SF033,51,106,77,73,110,111,66,58,90,81
MT029,SF033,89,74,72,80,66,59,64,53,84,115
MT030,SF033,51,95,83,70,62,58,67,109,69,64
MT031,SF033,47,75,107,61,68,73,70,54,62,89
MT032,SF033,48,110,62,63,78,71,54,124,66,76
MT033,SF033,74,113,60,124,94,83,115,72,90,71
MT035,SF033,68,59,60,92,53,78,76,102,120,68
MT036,SF033,94,102,65,71,66,112,104,85,87,59
MT021,SF033,381,346,281,246,214,289,247,367,382,277
MT023,SF033,408,424,354,373,258,233,373,310,233,399
MT002,SF033,41,58,56,35,35,47,40,31,65,36
MT003,SF033,56,46,50,32,48,38,27,36,38,37
MT006,SF033,41,45,42,35,47,63,26,39,38,35
MT012,SF033,50,24,55,30,36,50,37,54,58,48
MT015,SF033,33,55,37,45,61,61,46,44,53,33
MT022,SF033,52,39,47,43,35,32,42,67,31,44
MT024,SF033,36,44,49,35,44,48,24,39,35,27
MT027,SF033,52,62,43,37,65,56,31,39,65,41
MT034,SF033,48,59,37,30,58,39,43,42,35,43
MT001,SF034,89,59,84,49,72,75,77,73,42,48
MT004,SF034,44,71,63,58,53,71,69,55,65,61
MT005,SF034,64,40,90,41,89,72,75,74,82,65
MT007,SF034,102,69,89,76,88,72,64,76,46,65
MT008,SF034,71,81,63,64,93,99,70,49,79,76
MT009,SF034,46,71,50,90,57,56,82,55,53,70
MT010,SF034,86,89,60,50,73,52,79,100,77,58
MT011,SF034,69,88,75,38,70,68,61,61,65,78
MT013,SF034,93,81,76,50,40,41,92,68,102,56
MT014,SF034,55,61,68,59,60,74,62,81,90,42
MT016,SF034,55,88,53,81,44,80,77,76,88,75
MT017,SF034,72,110,51,42,76,65,66,58,101,64
MT018,SF034,42,70,53,65,62,85,54,77,97,59
MT019,SF034,82,66,76,88,54,44,82,87,66,76
MT020,SF034,51,72,64,76,62,76,65,81,55,68
MT025,SF034,68,70,107,78,58,44,52,48,71,90
MT026,SF034,81,48,65,72,73,70,52,55,97,63
MT028,SF034,81,78,66,67,56,46,73,67,65,65
MT029,SF034,65,105,62,111,48,89,76,95,70,61
MT030,SF034,57,58,91,56,97,72,97,76,68,71
MT031,SF034,62,79,68,52,43,52,80,52,67,62
MT032,SF034,62,60,70,44,61,47,79,51,85,65
MT033,SF034,73,61,67,43,63,78,86,93,56,73
MT035,SF034,57,91,103,104,69,102,54,65,62,44
MT036,SF034,44,71,79,57,56,62,78,42,45,65
MT021,SF034,184,120,144,179,185,134,188,141,171,198
MT023,SF034,309,314,244,281,210,188,172,196,220,260
MT002,SF034,46,49,33,56,35,38,42,38,38,34
MT003,SF034,44,31,30,42,38,28,33,24,35,30
MT006,SF034,43,34,33,46,34,33,29,52,35,22
MT012,SF034,31,38,48,38,33,33,38,29,44,28
MT015,SF034,24,47,33,37,58,29,38,41,42,32
MT022,SF034,35,35,32,34,34,38,37,32,28,36
MT024,SF034,44,59,38,45,43,31,51,56,48,36
MT027,SF034,35,39,34,36,30,45,33,27,49,55
MT034,SF034,38,33,37,33,31,45,36,41,39,29
MT001,SF035,93,63,120,90,61,46,89,91,57,110
MT004,SF035,79,81,47,119,73,81,99,58,101,81
MT005,SF035,74,93,70,88,104,51,100,64,106,53
MT007,SF035,60,94,87,75,55,89,45,54,115,62
MT008,SF035,60,78,120,101,54,94,70,89,106,100
MT009,SF035,73,72,58,83,81,54,59,75,95,79
MT010,SF035,98,76,61,89,91,59,78,56,98,63
MT011,SF035,100,71,74,62,53,87,73,116,104,71
MT013,SF035,101,123,76,58,75,56,112,93,82,55
MT014,SF035,105,117,78,53,75,76,67,72,64,97
MT016,SF035,112,102,102,48,130,75,72,57,73,87
MT017,SF035,73,117,80,118,93,93,66,71,128,60
MT018,SF035,99,79,82,78,112,91,76,64,50,65
MT019,SF035,79,124,90,89,86,71,61,92,113,123
MT020,SF035,96,63,110,62,83,45,84,73,66,51
MT025,SF035,93,73,73,96,94,64,85,71,90,77
MT026,SF035,60,70,62,74,75,62,123,67,79,83
MT028,SF035,75,74,68,98,110,80,43,71,50,78
MT029,SF035,92,63,74,76,90,51,129,50,125,64
MT030,SF035,77,80,94,55,95,66,62,85,82,63
MT031,SF035,79,98,77,60,79,106,84,52,66,86
MT032,SF035,91,90,76,87,96,76,100,106,98,112
MT033,SF035,71,85,109,87,47,104,56,104,62,95
MT035,SF035,96,75,103,83,59,92,97,64,80,94
MT036,SF035,78,61,63,92,90,98,81,122,75,59
MT021,SF035,234,215,223,195,150,122,268,214,304,243
MT023,SF035,311,263,201,197,213,252,159,165,216,278
MT002,SF035,61,46,44,38,41,42,35,60,42,35
MT003,SF035,40,41,39,44,32,42,44,57,46,42
MT006,SF035,44,37,36,38,31,40,38,46,43,46
MT012,SF035,42,35,51,40,55,35,26,55,45,38
MT015,SF035,38,38,52,57,60,30,39,37,46,44
MT022,SF035,27,62,53,52,40,32,30,46,52,29
MT024,SF035,47,62,32,56,31,47,38,44,34,32
MT027,SF035,43,63,39,27,56,38,33,60,59,32
MT034,SF035,30,24,41,47,59,51,33,57,35,59
MT001,SF036,36,31,44,34,32,50,41,29,32,38
MT004,SF036,30,20,35,23,18,34,28,30,45,30
MT005,SF036,47,37,35,30,34,32,45,23,28,21
MT007,SF036,42,31,43,37,48,28,30,38,43,19
MT008,SF036,20,46,28,36,49,41,24,42,52,39
MT009,SF036,31,36,27,19,31,30,34,25,32,24
MT010,SF036,25,24,47,31,32,28,27,38,23,49
MT011,SF036,33,57,38,33,35,43,35,36,38,48
MT013,SF036,42,50,36,44,25,40,24,31,27,32
MT014,SF036,39,34,27,34,54,30,36,30,42,27
MT016,SF036,49,27,48,39,29,34,19,42,43,23
MT017,SF036,27,46,25,26,27,38,27,36,33,44
MT018,SF036,23,32,36,31,33,35,24,34,42,36
MT019,SF036,44,31,32,26,37,43,29,41,35,26
MT020,SF036,30,31,34,31,36,51,36,34,20,22
MT025,SF036,34,21,30,27,26,20,35,41,28,35
MT026,SF036,43,48,23,27,40,24,21,30,55,28
MT028,SF036,29,39,35,40,30,41,32,35,21,38
MT029,SF036,22,47,28,28,37,27,43,33,34,30
MT030,SF036,32,31,21,32,30,50,34,31,30,49
MT031,SF036,33,28,26,31,43,34,40,33,26,43
MT032,SF036,34,46,30,38,33,22,40,30,41,40
MT033,SF036,46,34,37,31,54,48,49,30,34,41
MT035,SF036,36,34,36,30,31,31,53,48,22,46
MT036,SF036,34,46,22,42,22,28,34,29,27,31
MT021,SF036,135,187,213,222,85,198,215,215,198,177
MT023,SF036,171,207,160,185,155,172,140,118,230,103
MT002,SF036,21,22,20,18,15,16,12,14,19,12
MT003,SF036,22,17,17,13,19,13,16,12,15,16
MT006,SF036,14,26,17,13,18,18,18,28,17,25
MT012,SF036,13,20,13,22,13,10,27,16,13,11
MT015,SF036,18,14,10,15,17,21,16,19,18,26
MT022,SF036,17,17,24,18,17,24,21,22,22,15
MT024,SF036,18,13,24,20,21,23,24,16,22,14
MT027,SF036,14,28,20,21,22,24,17,24,18,13
MT034,SF036,12,25,15,16,24,24,26,20,18,23
MT001,SF037,108,83,71,55,75,58,71,42,60,90
MT004,SF037,60,60,69,53,84,45,54,84,96,50
MT005,SF037,97,66,67,41,94,56,75,73,67,87
MT007,SF037,61,70,59,75,64,45,110,66,61,67
MT008,SF037,55,79,64,88,55,56,91,101,69,41
MT009,SF037,65,43,88,49,58,57,74,54,41,111
MT010,SF037,90,60,43,58,100,70,57,66,98,66
MT011,SF037,111,89,64,72,87,84,66,62,82,40
MT013,SF037,66,90,46,76,59,47,84,54,63,69
MT014,SF037,74,95,74,82,93,67,87,59,95,66
MT016,SF037,80,105,67,112,51,78,67,46,60,79
MT017,SF037,69,79,49,71,80,59,111,83,61,98
MT018,SF037,38,96,65,69,68,41,60,57,52,73
MT019,SF037,98,68,109,76,74,58,82,61,54,62
MT020,SF037,78,67,49,57,64,51,82,49,81,81
MT025,SF037,64,41,76,47,63,58,104,56,82,43
MT026,SF037,72,39,54,72,68,94,50,77,96,68
MT028,SF037,52,99,57,59,82,96,70,42,72,55
MT029,SF037,72,76,55,80,64,109,54,74,59,62
MT030,SF037,61,61,89,79,65,95,82,51,54,48
MT031,SF037,91,83,65,50,92,56,55,66,101,55
MT032,SF037,60,69,70,84,76,68,100,112,73,44
MT033,SF037,58,46,68,77,72,97,61,103,51,87
MT035,SF037,65,64,61,76,56,68,92,42,72,112
MT036,SF037,88,75,80,76,45,59,69,70,54,55
MT021,SF037,245,174,253,284,201,160,195,257,228,151
MT023,SF037,257,255,142,227,195,151,220,169,180,128
MT002,SF037,52,72,33,53,45,31,58,56,75,59
MT003,SF037,68,41,62,45,69,55,51,50,71,35
MT006,SF037,55,63,59,53,67,32,41,44,44,58
MT012,SF037,50,51,66,47,81,41,75,54,58,47
MT015,SF037,54,63,65,48,43,61,39,37,55,36
MT022,SF037,65,32,39,69,58,62,60,63,66,81
MT024,SF037,64,53,57,76,59,55,47,46,56,64
MT027,SF037,83,38,43,50,54,53,65,42,61,60
MT034,SF037,70,44,38,86,84,56,92,54,57,59
MT001,SF038,40,25,29,36,35,24,24,40,55,27
MT004,SF038,30,40,45,50,44,35,61,40,48,42
MT005,SF038,36,60,51,38,49,54,31,31,39,46
MT007,SF038,39,33,38,36,40,30,20,32,56,27
MT008,SF038,42,52,33,39,55,38,39,43,44,44
MT009,SF038,38,39,36,42,32,48,45,31,45,55
MT010,SF038,51,43,37,60,50,30,26,35,38,39
MT011,SF038,48,37,43,50,38,29,33,35,51,28
MT013,SF038,38,55,38,37,43,60,25,58,35,31
MT014,SF038,32,38,52,47,32,61,39,58,30,43
MT016,SF038,47,50,25,53,41,45,41,26,47,44
MT017,SF038,49,55,54,24,52,46,49,33,40,51
MT018,SF038,33,52,48,24,43,31,33,30,49,53
MT019,SF038,42,29,37,24,40,32,53,23,38,26
MT020,SF038,29,34,33,35,31,46,40,36,29,53
MT025,SF038,21,35,37,27,36,35,52,35,33,46
MT026,SF038,32,49,41,34,39,44,56,35,36,42
MT028,SF038,40,43,46,55,52,30,35,38,34,35
MT029,SF038,40,39,39,38,45,22,61,56,51,31
MT030,SF038,52,33,40,44,53,42,31,48,24,37
MT031,SF038,61,36,38,39,23,32,40,47,41,27
MT032,SF038,44,36,27,33,24,38,28,42,59,58
MT033,SF038,43,26,21,61,30,43,42,27,39,25
MT035,SF038,31,35,38,41,60,24,43,46,27,59
MT036,SF038,35,44,37,29,40,40,31,36,38,33
MT021,SF038,135,143,88,147,87,83,133,75,156,104
MT023,SF038,91,133,103,134,146,106,106,124,96,79
MT002,SF038,21,30,21,24,23,18,21,25,24,18
MT003,SF038,19,16,25,32,22,19,17,20,24,29
MT006,SF038,26,19,21,17,34,20,18,15,19,21
MT012,SF038,18,23,28,27,22,28,27,12,15,16
MT015,SF038,18,21,20,18,32,19,14,14,20,19
MT022,SF038,24,18,14,20,23,22,21,26,19,19
MT024,SF038,15,19,25,15,13,27,17,17,21,21
MT027,SF038,16,21,25,18,25,12,11,19,17,14
MT034,SF038,12,16,24,19,20,26,12,22,24,21
MT001,SF039,23,42,44,34,35,27,28,45,26,36
MT004,SF039,27,39,37,39,45,28,47,39,50,52
MT005,SF039,19,49,51,26,26,29,28,30,24,33
MT007,SF039,38,40,24,44,33,36,28,33,41,36
MT008,SF039,26,53,29,35,43,19,53,34,41,33
MT009,SF039,48,46,24,37,32,28,31,30,26,24
MT010,SF039,20,22,26,31,36,25,35,26,36,34
MT011,SF039,30,26,46,42,25,32,26,30,25,43
MT013,SF039,42,33,22,19,47,23,32,21,32,30
MT014,SF039,27,44,28,31,26,33,42,44,33,34
MT016,SF039,29,31,35,29,27,49,26,38,31,31
MT017,SF039,38,23,52,50,23,43,45,42,29,33
MT018,SF039,33,28,23,32,41,33,52,35,33,35
MT019,SF039,35,43,45,26,47,23,30,48,33,27
MT020,SF039,26,50,25,31,38,30,33,31,35,48
MT025,SF039,32,33,29,22,30,38,38,23,45,27
MT026,SF039,26,41,37,42,19,23,40,21,30,28
MT028,SF039,26,49,32,38,32,33,32,33,26,45
MT029,SF039,44,27,32,28,27,38,29,38,24,25
MT030,SF039,45,30,47,31,29,26,34,33,31,32
MT031,SF039,27,24,23,26,38,26,39,34,39,45
MT032,SF039,40,39,41,23,23,38,40,39,29,24
MT033,SF039,24,44,48,43,30,20,28,32,37,43
MT035,SF039,26,27,52,38,24,41,44,34,36,32
MT036,SF039,26,30,27,36,26,46,24,36,38,38
MT021,SF039,104,103,137,131,150,152,155,129,125,89
MT023,SF039,118,126,96,74,114,66,113,129,89,67
MT002,SF039,14,14,20,11,18,11,15,9,12,11
MT003,SF039,22,16,11,18,10,17,9,19,21,24
MT006,SF039,11,13,16,18,12,13,18,19,16,16
MT012,SF039,16,19,15,19,17,20,14,19,12,10
MT015,SF039,12,10,17,12,20,13,20,14,20,15
MT022,SF039,18,15,12,12,18,20,17,18,11,16
MT024,SF039,16,14,18,20,19,17,16,20,14,18
MT027,SF039,23,18,18,12,14,22,17,11,20,12
MT034,SF039,12,14,20,19,12,10,16,11,22,12
MT001,SF040,28,60,25,53,34,31,30,47,58,41
MT004,SF040,38,49,41,37,46,38,44,51,37,25
MT005,SF040,27,48,31,29,45,39,46,21,36,60
MT007,SF040,21,43,53,36,35,23,59,40,38,51
MT008,SF040,39,40,43,30,27,29,33,32,33,32
MT009,SF040,25,35,31,45,35,36,44,35,39,39
MT010,SF040,41,27,61,34,48,29,50,48,32,38
MT011,SF040,54,41,38,41,48,32,35,31,34,36
MT013,SF040,34,35,29,50,31,30,24,36,31,25
MT014,SF040,46,29,36,56,37,58,28,34,30,60
MT016,SF040,34,28,58,37,32,37,26,37,39,52
MT017,SF040,27,46,33,46,45,44,46,37,50,50
MT018,SF040,34,32,34,22,38,57,50,44,28,41
MT019,SF040,33,58,48,35,21,33,42,41,36,24
MT020,SF040,44,54,34,43,37,31,32,38,34,26
MT025,SF040,30,27,37,33,25,42,45,45,45,26
MT026,SF040,41,36,40,23,28,47,51,41,46,41
MT028,SF040,41,41,49,29,27,39,61,36,41,38
MT029,SF040,50,42,25,35,38,34,56,34,57,26
MT030,SF040,37,34,47,29,37,36,26,40,48,27
MT031,SF040,52,26,42,32,37,25,40,50,32,23
MT032,SF040,44,52,48,31,31,20,35,41,44,22
MT033,SF040,34,32,41,39,42,35,20,36,26,31
MT035,SF040,41,47,39,37,37,44,44,23,47,54
MT036,SF040,54,41,36,59,26,36,41,34,45,53
MT021,SF040,133,124,76,73,73,93,95,81,125,68
MT023,SF040,92,87,89,76,62,81,94,60,111,66
MT002,SF040,11,9,15,16,15,11,15,18,15,19
MT003,SF040,15,7,12,15,9,12,16,14,8,14
MT006,SF040,11,14,19,9,16,14,12,12,7,12
MT012,SF040,16,8,10,11,9,10,9,13,14,9
MT015,SF040,12,9,11,19,7,16,15,10,17,11
MT022,SF040,7,8,14,14,10,14,12,9,13,8
MT024,SF040,16,14,12,16,16,14,13,13,12,16
MT027,SF040,9,8,17,12,14,13,9,12,13,18
MT034,SF040,12,12,17,14,9,10,15,15,10,14
MT001,SF041,41,36,43,45,59,28,40,50,40,42
MT004,SF041,30,52,34,49,32,40,51,58,25,45
MT005,SF041,42,42,30,32,49,34,40,50,35,34
MT007,SF041,29,56,34,48,43,55,35,28,52,27
MT008,SF041,55,30,46,43,52,57,69,39,48,34
MT009,SF041,38,38,40,41,42,55,43,45,51,42
MT010,SF041,45,35,38,39,46,47,61,35,38,36
MT011,SF041,26,70,39,36,31,31,36,40,46,38
MT013,SF041,50,55,42,44,54,26,37,52,29,66
MT014,SF041,47,52,32,32,41,43,40,34,42,43
MT016,SF041,46,55,42,29,42,46,44,53,33,40
MT017,SF041,50,45,41,36,33,60,28,43,41,52
MT018,SF041,37,26,39,42,58,23,30,40,58,37
MT019,SF041,40,63,30,37,56,40,45,57,56,59
MT020,SF041,52,38,37,41,30,43,22,25,54,57
MT025,SF041,31,34,45,22,51,56,40,46,37,44
MT026,SF041,52,41,43,36,28,28,37,41,54,56
MT028,SF041,24,34,52,28,58,42,62,34,42,55
MT029,SF041,44,34,30,67,28,36,43,40,34,34
MT030,SF041,42,57,52,52,25,54,36,55,28,64
MT031,SF041,55,60,47,31,40,43,61,39,57,37
MT032,SF041,26,36,55,36,34,30,34,39,31,62
MT033,SF041,62,30,40,28,47,44,40,36,35,40
MT035,SF041,34,48,46,39,37,57,40,49,25,41
MT036,SF041,34,64,29,34,38,55,56,41,41,60
MT021,SF041,82,112,132,125,101,146,194,165,146,182
MT023,SF041,140,105,115,118,124,154,177,81,130,102
MT002,SF041,33,32,26,26,40,45,28,26,32,26
MT003,SF041,28,25,23,24,27,27,26,30,41,37
MT006,SF041,34,37,24,29,23,29,40,30,37,44
MT012,SF041,36,27,38,28,31,28,25,39,37,35
MT015,SF041,26,39,25,41,23,33,28,37,18,27
MT022,SF041,40,19,30,23,25,22,32,18,27,45
MT024,SF041,46,20,16,23,23,48,25,38,19,27
MT027,SF041,17,30,24,28,36,21,32,27,35,29
MT034,SF041,19,25,27,33,26,30,23,26,31,33
MT001,SF042,36,48,46,42,69,74,39,40,65,42
MT004,SF042,64,35,68,48,47,50,44,46,49,52
MT005,SF042,37,62,30,62,45,37,36,47,56,30
MT007,SF042,35,55,38,58,39,71,27,45,29,47
MT008,SF042,53,50,30,42,46,43,48,28,57,38
MT009,SF042,42,34,25,60,44,50,40,58,53,38
MT010,SF042,40,57,52,39,54,64,60,41,35,41
MT011,SF042,31,41,56,47,49,45,47,44,34,39
MT013,SF042,65,62,40,29,42,63,30,58,29,52
MT014,SF042,52,55,29,53,67,52,41,33,43,51
MT016,SF042,41,52,34,72,70,41,27,50,36,69
MT017,SF042,69,56,56,54,64,46,71,57,38,44
MT018,SF042,52,54,54,33,41,56,56,31,28,53
MT019,SF042,50,49,63,62,42,38,50,54,52,53
MT020,SF042,30,40,36,52,46,51,38,49,44,43
MT025,SF042,42,42,26,54,37,33,60,51,58,57
MT026,SF042,45,67,48,57,32,46,35,33,64,49
MT028,SF042,36,67,51,70,28,27,57,62,46,37
MT029,SF042,40,46,35,32,35,54,41,30,46,32
MT030,SF042,48,32,40,29,38,61,56,44,41,68
MT031,SF042,41,36,26,26,63,57,27,26,55,52
MT032,SF042,41,43,44,56,54,57,44,35,37,30
MT033,SF042,62,38,50,48,25,48,56,45,50,46
MT035,SF042,60,62,44,27,65,35,38,64,39,55
MT036,SF042,49,43,41,32,39,67,41,40,29,68
MT021,SF042,131,146,220,145,205,118,156,171,161,143
MT023,SF042,95,178,112,158,161,89,205,121,136,108
MT002,SF042,8,10,12,9,8,10,11,7,10,11
MT003,SF042,13,10,17,11,15,7,13,8,8,11
MT006,SF042,7,10,7,12,10,14,15,12,10,9
MT012,SF042,14,11,10,14,12,10,10,12,17,9
MT015,SF042,9,13,10,10,11,13,10,6,12,12
MT022,SF042,9,11,9,17,11,13,6,12,8,10
MT024,SF042,11,9,12,10,11,16,7,12,12,8
MT027,SF042,17,13,7,9,14,10,13,7,10,10
MT034,SF042,10,10,10,10,15,7,8,12,9,12
MT001,SF043,73,46,42,54,57,60,67,58,31,29
MT004,SF043,55,57,61,49,29,33,49,70,59,38
MT005,SF043,38,55,46,35,70,67,45,50,37,34
MT007,SF043,30,42,49,37,40,35,31,65,37,41
MT008,SF043,45,44,36,44,30,39,44,27,41,31
MT009,SF043,54,39,45,66,43,57,45,62,47,39
MT010,SF043,51,43,39,59,53,55,33,43,36,43
MT011,SF043,49,52,54,56,64,52,41,35,56,53
MT013,SF043,39,31,38,53,33,34,32,47,42,68
MT014,SF043,37,44,48,32,49,46,48,48,53,51
MT016,SF043,47,41,25,58,42,51,36,49,50,27
MT017,SF043,47,37,63,55,51,38,42,38,62,60
MT018,SF043,42,44,29,53,34,30,32,46,46,45
MT019,SF043,33,59,60,47,45,40,53,57,51,36
MT020,SF043,39,40,33,51,54,37,52,61,56,49
MT025,SF043,36,65,43,63,38,59,39,44,37,41
MT026,SF043,38,50,59,41,66,49,27,63,35,68
MT028,SF043,47,55,50,39,49,61,35,28,42,32
MT029,SF043,45,38,44,44,59,36,50,55,30,56
MT030,SF043,26,24,46,29,36,44,47,45,36,52
MT031,SF043,49,44,41,46,43,52,59,34,31,34
MT032,SF043,45,73,32,51,39,41,50,53,45,26
MT033,SF043,54,75,44,34,46,36,60,43,55,40
MT035,SF043,51,42,64,32,39,66,37,52,32,36
MT036,SF043,41,37,34,43,30,32,33,60,58,52
MT021,SF043,145,123,98,112,124,104,141,125,127,118
MT023,SF043,110,122,101,138,96,102,88,119,72,115
MT002,SF043,23,26,32,40,20,40,22,32,43,30
MT003,SF043,36,30,44,21,31,30,23,31,43,37
MT006,SF043,30,41,32,35,22,44,50,30,39,31
MT012,SF043,38,27,37,23,26,33,31,26,46,43
MT015,SF043,24,37,38,26,29,32,30,23,30,41
MT022,SF043,24,23,28,35,27,35,36,46,22,24
MT024,SF043,35,39,47,49,34,34,34,31,43,26
MT027,SF043,43,20,19,33,34,39,47,37,45,47
MT034,SF043,30,28,27,40,22,36,29,38,49,32
MT001,SF044,57,48,64,57,54,39,42,42,50,42
MT004,SF044,35,66,45,38,55,51,39,31,39,42
MT005,SF044,56,24,36,50,35,44,40,63,47,47
MT007,SF044,36,35,42,31,39,28,58,60,43,25
MT008,SF044,43,48,46,49,36,47,28,42,42,36
MT009,SF044,40,62,51,34,31,61,36,64,35,46
MT010,SF044,34,51,38,43,55,50,65,57,37,36
MT011,SF044,30,37,41,63,35,36,54,43,44,30
MT013,SF044,51,61,28,33,62,38,33,50,39,47
MT014,SF044,40,36,29,69,49,57,32,51,42,64
MT016,SF044,26,40,27,36,45,39,60,41,39,30
MT017,SF044,35,36,42,35,49,29,23,29,32,54
MT018,SF044,63,53,43,47,36,44,47,49,35,27
MT019,SF044,28,39,64,35,43,33,50,53,32,43
MT020,SF044,36,36,48,32,52,47,39,41,28,45
MT025,SF044,39,35,56,54,58,43,40,44,33,42
MT026,SF044,31,30,40,51,62,54,40,52,49,31
MT028,SF044,38,56,46,38,48,49,31,31,37,27
MT029,SF044,41,34,50,28,56,26,41,36,35,47
MT030,SF044,58,43,30,55,58,50,30,49,41,53
MT031,SF044,50,50,42,40,37,25,38,47,36,32
MT032,SF044,36,42,60,40,31,27,23,50,40,34
MT033,SF044,24,32,42,37,42,54,43,43,38,69
MT035,SF044,43,67,31,43,40,30,26,33,48,25
MT036,SF044,48,54,24,32,57,41,55,24,39,59
MT021,SF044,72,68,72,101,128,71,130,118,75,83
MT023,SF044,76,110,90,77,102,94,72,84,73,152
MT002,SF044,19,42,34,30,26,40,29,39,24,33
MT003,SF044,29,47,33,35,26,37,48,27,39,28
MT006,SF044,32,38,30,36,25,30,37,39,30,28
MT012,SF044,26,41,40,25,34,20,28,38,25,23
MT015,SF044,24,55,26,44,34,38,32,36,35,50
MT022,SF044,28,26,28,38,50,49,30,48,38,54
MT024,SF044,27,41,25,52,36,31,23,23,26,21
MT027,SF044,23,34,34,44,43,42,33,52,37,30
MT034,SF044,29,19,31,27,27,36,26,36,43,46
MT001,SF045,27,22,43,35,47,24,25,29,21,40
MT004,SF045,37,43,47,39,21,26,26,45,28,39
MT005,SF045,24,39,32,30,34,34,47,27,41,23
MT007,SF045,27,36,29,19,26,27,49,21,51,49
MT008,SF045,31,32,26,30,33,39,28,29,28,37
MT009,SF045,33,45,26,41,47,27,26,35,25,41
MT010,SF045,50,26,47,32,30,38,28,27,41,34
MT011,SF045,21,28,46,28,27,23,27,33,31,25
MT013,SF045,42,44,31,44,38,36,36,29,40,34
MT014,SF045,21,38,37,37,22,21,36,24,45,33
MT016,SF045,44,37,38,49,26,30,39,34,36,39
MT017,SF045,39,48,28,25,49,38,38,23,28,41
MT018,SF045,34,37,34,43,26,32,27,32,36,40
MT019,SF045,34,50,46,32,36,49,40,23,34,30
MT020,SF045,37,29,33,28,29,30,46,37,37,41
MT025,SF045,21,37,31,31,37,43,34,38,33,36
MT026,SF045,30,33,28,33,33,41,44,48,55,42
MT028,SF045,47,26,37,55,36,27,54,36,50,26
MT029,SF045,32,27,40,43,37,50,55,26,33,36
MT030,SF045,25,31,34,33,40,26,38,32,31,25
MT031,SF045,38,38,22,37,29,40,46,32,45,41
MT032,SF045,25,22,31,26,49,40,28,48,36,50
MT033,SF045,33,47,53,35,49,35,33,26,42,34
MT035,SF045,40,20,38,37,20,41,34,44,40,35
MT036,SF045,43,45,40,34,36,21,28,25,21,29
MT021,SF045,87,127,112,143,127,138,126,124,108,96
MT023,SF045,182,180,121,85,145,105,159,120,165,134
MT002,SF045,26,34,26,19,23,16,21,26,21,26
MT003,SF045,19,28,32,30,31,17,37,26,23,22
MT006,SF045,19,23,32,25,22,32,28,22,26,25
MT012,SF045,17,36,22,25,34,27,31,19,28,16
MT015,SF045,24,26,25,36,38,22,26,16,23,31
MT022,SF045,25,22,29,19,27,22,31,34,14,32
MT024,SF045,21,18,35,18,25,24,16,14,29,22
MT027,SF045,16,22,34,25,30,38,27,28,25,24
MT034,SF045,30,19,18,24,33,32,18,15,19,34
MT001,SF046,43,29,32,23,32,26,29,37,25,29
MT004,SF046,43,28,24,30,25,19,33,27,25,25
MT005,SF046,26,44,32,40,28,34,29,28,33,29
MT007,SF046,25,29,34,21,23,28,17,38,48,29
MT008,SF046,28,23,34,39,34,32,46,26,37,37
MT009,SF046,38,34,25,21,22,25,28,50,28,32
