MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT019,SF032,77,42,60,43,55,93,61,48,50,86
MT020,SF032,56,96,52,89,85,87,81,54,74,44
MT025,SF032,66,86,94,76,60,43,45,56,67,67
MT026,SF032,92,49,51,51,50,44,60,42,71,72
MT028,SF032,66,64,52,88,63,80,71,55,40,55
MT029,SF032,52,58,62,49,70,74,78,49,48,68
MT030,SF032,65,43,65,87,54,62,79,48,51,56
MT031,SF032,95,59,68,44,49,96,43,60,54,51
MT032,SF032,85,51,38,59,67,52,68,62,81,71
MT033,SF032,77,69,84,42,71,96,59,46,67,64
MT035,SF032,41,50,53,70,68,57,71,50,60,77
MT036,SF032,50,72,68,68,87,56,79,52,59,55
MT021,SF032,291,231,193,228,249,207,266,246,297,308
MT023,SF032,220,207,159,210,298,392,237,293,208,323
MT002,SF032,29,27,28,30,22,28,23,32,27,19
MT003,SF032,20,20,35,19,28,31,18,23,20,40
MT006,SF032,22,21,26,18,26,28,21,27,24,17
MT012,SF032,25,26,23,21,31,17,25,22,38,26
MT015,SF032,38,22,17,25,20,23,23,30,20,20
MT022,SF032,24,31,30,35,22,36,26,27,22,26
MT024,SF032,26,26,30,27,32,20,26,18,18,34
MT027,SF032,25,28,30,20,33,14,17,28,32,23
MT034,SF032,19,18,17,24,20,33,39,33,37,22
MT001,SF033,104,84,53,76,46,52,87,111,76,70
MT004,SF033,69,58,106,119,71,72,105,86,84,68
MT005,SF033,63,80,48,73,64,104,103,49,52,70
MT007,SF033,98,48,61,56,55,59,58,62,66,78
MT008,SF033,80,60,83,73,75,93,100,118,68,73
MT009,SF033,115,91,58,64,68,102,80,48,55,75
MT010,SF033,63,94,70,70,109,54,79,62,66,58
MT011,SF033,65,104,73,71,81,65,77,113,68,94
MT013,SF033,75,52,73,59,92,80,45,96,62,73
MT014,SF033,65,76,93,84,105,92,81,59,76,88
MT016,SF033,82,81,66,72,76,101,74,69,87,104
MT017,SF033,44,117,99,54,55,67,46,78,75,88
MT018,SF033,115,105,50,79,67,100,89,82,80,71
MT019,SF033,85,62,64,98,57,55,87,83,66,73
MT020,SF033,52,64,83,74,86,88,73,85,68,59
MT025,SF033,61,79,78,94,71,89,67,93,71,89
MT026,SF033,70,117,86,65,53,74,98,89,69,86
MT028,SF033,53,112,61,74,113,83,54,70,59,112
MT029,SF033,71,110,63,83,62,72,73,48,71,103
MT030,SF033,71,76,63,49,87,79,52,87,81,55
MT031,SF033,74,76,114,48,63,69,59,51,109,87
MT032,SF033,63,73,69,99,68,46,52,113,101,92
MT033,SF033,89,103,62,86,80,78,98,79,88,73
MT035,SF033,61,51,60,77,88,76,90,69,82,46
MT036,SF033,78,93,55,68,53,100,81,88,79,74
MT021,SF033,308,386,256,248,339,274,305,360,367,271
MT023,SF033,324,276,288,353,298,320,366,315,317,430
MT002,SF033,49,38,55,48,35,47,38,43,43,38
MT003,SF033,54,46,48,48,50,25,44,56,36,29
MT006,SF033,38,35,35,53,35,53,31,29,31,37
MT012,SF033,36,26,58,37,50,54,53,62,47,58
MT015,SF033,38,46,41,32,39,58,44,66,40,31
MT022,SF033,51,46,47,42,39,47,52,48,36,36
MT024,SF033,38,39,43,43,43,37,38,44,37,29
MT027,SF033,51,63,36,41,41,59,40,29,43,40
MT034,SF033,60,41,39,38,44,36,63,42,31,28
MT001,SF034,70,96,71,74,82,63,67,78,49,75
MT004,SF034,59,72,51,48,73,69,76,52,84,59
MT005,SF034,52,46,107,46,79,66,59,83,61,88
MT007,SF034,86,64,53,88,81,85,50,58,48,84
MT008,SF034,71,49,91,56,59,98,75,48,102,81
MT009,SF034,51,73,66,77,49,42,77,58,60,57
MT010,SF034,82,89,78,39,67,61,85,91,59,56
MT011,SF034,97,88,80,48,59,61,65,67,46,89
MT013,SF034,71,80,71,49,62,44,100,73,95,58
MT014,SF034,40,67,83,69,73,66,77,88,70,56
MT016,SF034,63,98,71,50,70,54,77,60,75,51
MT017,SF034,85,93,39,67,87,64,63,73,87,71
MT018,SF034,64,80,50,53,73,86,51,62,74,61
MT019,SF034,79,58,78,70,69,62,73,70,47,71
MT020,SF034,45,62,53,90,76,49,48,96,80,68
MT025,SF034,88,65,73,80,73,39,71,45,73,75
MT026,SF034,77,70,52,92,75,89,60,72,76,72
MT028,SF034,89,87,60,60,46,65,68,83,43,56
MT029,SF034,59,85,47,75,50,82,69,82,48,71
MT030,SF034,64,89,60,60,71,88,86,65,57,52
MT031,SF034,73,85,91,50,59,44,65,66,96,50
MT032,SF034,73,48,66,45,45,56,62,61,56,76
MT033,SF034,54,83,64,48,38,87,81,94,84,84
MT035,SF034,71,92,84,94,75,68,75,84,88,48
MT036,SF034,58,69,82,61,53,68,48,65,55,51
MT021,SF034,176,152,112,280,199,219,123,180,159,238
MT023,SF034,214,314,211,309,232,171,196,184,239,162
MT002,SF034,51,46,38,43,38,47,40,47,29,36
MT003,SF034,40,32,39,44,41,24,32,27,47,25
MT006,SF034,49,34,32,45,28,41,30,44,44,32
MT012,SF034,24,26,50,51,31,37,33,26,35,40
MT015,SF034,26,36,44,23,48,30,30,31,33,43
MT022,SF034,48,23,30,31,34,32,43,52,49,46
MT024,SF034,43,37,46,37,45,36,39,44,46,45
MT027,SF034,32,36,26,35,22,37,53,30,35,51
MT034,SF034,30,31,36,27,46,37,40,25,33,24
MT001,SF035,104,75,108,72,65,60,83,71,74,103
MT004,SF035,70,65,67,83,61,57,76,55,73,70
MT005,SF035,117,99,62,70,101,54,73,63,72,54
MT007,SF035,85,104,96,75,65,82,56,83,90,63
MT008,SF035,73,100,119,84,68,94,62,82,89,118
MT009,SF035,60,71,74,85,96,77,71,77,96,106
MT010,SF035,64,74,62,106,87,64,104,92,82,90
MT011,SF035,88,59,65,77,65,71,74,116,82,53
MT013,SF035,120,108,79,56,80,76,119,71,84,73
MT014,SF035,105,115,73,69,57,69,71,124,74,64
MT016,SF035,124,81,95,49,117,89,85,70,104,95
MT017,SF035,62,75,86,114,78,88,78,90,111,67
MT018,SF035,102,53,62,77,87,79,100,101,75,65
MT019,SF035,104,89,95,96,74,96,74,110,95,82
MT020,SF035,82,76,106,76,91,57,102,49,63,60
MT025,SF035,121,79,83,76,87,67,75,57,88,52
MT026,SF035,52,60,62,90,106,71,109,86,98,99
MT028,SF035,107,57,68,81,98,76,49,103,75,59
MT029,SF035,88,78,98,99,103,55,87,76,118,91
MT030,SF035,121,104,81,64,83,69,88,63,102,65
MT031,SF035,84,95,74,69,74,77,74,67,54,84
MT032,SF035,75,85,60,74,77,62,75,83,89,86
MT033,SF035,73,79,100,108,67,78,80,74,71,89
MT035,SF035,80,116,89,100,55,76,67,84,68,83
MT036,SF035,55,61,66,92,67,64,88,92,80,62
MT021,SF035,222,178,235,191,225,155,234,172,279,186
MT023,SF035,208,201,168,168,146,254,170,230,195,199
MT002,SF035,50,32,72,50,44,41,43,47,50,32
MT003,SF035,52,51,37,32,38,52,38,51,37,34
MT006,SF035,46,45,29,56,42,42,42,27,47,44
MT012,SF035,63,51,37,70,47,44,38,54,41,44
MT015,SF035,29,56,37,56,48,45,32,38,29,55
MT022,SF035,36,45,42,44,35,36,38,34,70,48
MT024,SF035,44,58,38,39,28,41,38,48,58,38
MT027,SF035,43,69,44,35,50,45,40,46,43,44
MT034,SF035,46,34,38,48,49,41,40,35,38,42
MT001,SF036,27,36,32,33,32,48,29,34,28,32
MT004,SF036,31,21,22,24,19,33,30,44,41,41
MT005,SF036,30,32,23,37,42,37,36,29,45,23
MT007,SF036,39,26,37,36,31,30,34,39,29,26
MT008,SF036,26,28,34,34,36,40,24,30,34,32
MT009,SF036,29,26,41,34,24,32,39,23,28,27
MT010,SF036,28,29,39,35,24,34,30,30,31,39
MT011,SF036,34,38,25,34,30,34,24,35,30,39
MT013,SF036,37,43,27,49,31,29,38,36,35,25
MT014,SF036,36,54,25,34,43,31,46,35,46,36
MT016,SF036,34,37,38,39,28,39,30,31,29,35
MT017,SF036,32,30,30,32,23,52,34,33,28,39
MT018,SF036,26,29,44,35,24,35,34,26,43,29
MT019,SF036,39,35,40,29,34,33,31,40,30,38
MT020,SF036,32,39,35,31,49,46,32,35,24,26
MT025,SF036,41,27,26,23,42,30,45,34,39,37
MT026,SF036,25,49,21,20,39,31,28,25,51,30
MT028,SF036,30,39,29,41,29,40,28,40,28,35
MT029,SF036,21,46,27,46,44,29,45,48,31,20
MT030,SF036,41,28,29,24,45,43,22,43,41,48
MT031,SF036,29,38,22,42,35,35,35,35,40,29
MT032,SF036,32,35,32,46,46,28,38,27,38,30
MT033,SF036,36,21,25,34,37,40,51,37,23,39
MT035,SF036,37,33,38,46,48,23,45,42,27,37
MT036,SF036,23,37,32,38,23,19,32,24,28,36
MT021,SF036,194,190,219,198,149,182,240,181,175,147
MT023,SF036,167,201,178,174,183,146,134,157,181,109
MT002,SF036,20,23,18,28,17,20,10,20,12,17
MT003,SF036,20,18,21,16,21,12,22,16,26,15
MT006,SF036,17,21,15,12,22,23,13,18,22,18
MT012,SF036,12,27,20,28,19,15,18,18,13,16
MT015,SF036,13,14,11,18,20,20,12,15,15,25
MT022,SF036,17,16,25,18,17,19,15,14,16,26
MT024,SF036,13,17,16,15,21,18,26,15,22,15
MT027,SF036,17,22,22,20,21,23,17,16,21,14
MT034,SF036,16,24,15,11,22,20,21,27,12,21
MT001,SF037,104,72,48,45,56,62,66,52,74,69
MT004,SF037,61,100,68,72,82,45,54,79,86,53
MT005,SF037,64,77,68,58,67,52,73,62,54,60
MT007,SF037,73,60,80,70,68,48,106,100,61,69
MT008,SF037,73,85,82,82,79,62,76,102,63,49
MT009,SF037,74,55,94,51,51,75,63,51,40,72
MT010,SF037,86,65,62,64,60,61,79,93,86,62
MT011,SF037,108,62,95,66,67,80,77,52,92,54
MT013,SF037,75,86,74,80,41,71,81,40,98,85
MT014,SF037,62,103,87,70,81,43,78,80,64,63
MT016,SF037,89,92,72,71,42,65,52,56,89,65
MT017,SF037,98,71,77,72,83,51,101,101,69,92
MT018,SF037,47,99,55,67,60,47,78,74,55,92
MT019,SF037,71,54,102,89,84,63,77,71,69,64
MT020,SF037,89,75,84,57,57,46,65,83,91,91
MT025,SF037,74,64,54,63,81,48,86,49,52,46
MT026,SF037,69,57,64,79,69,99,83,72,85,100
MT028,SF037,79,90,69,51,62,88,71,42,104,87
MT029,SF037,99,90,48,71,56,70,58,72,54,77
MT030,SF037,54,56,67,80,67,74,68,64,83,58
MT031,SF037,62,84,70,64,89,63,79,72,99,45
MT032,SF037,58,64,56,90,82,102,99,69,70,55
MT033,SF037,49,65,57,65,59,94,48,105,90,84
MT035,SF037,50,48,83,87,71,67,61,44,52,77
MT036,SF037,80,83,92,94,62,50,74,63,56,93
MT021,SF037,274,162,279,284,167,265,208,197,286,185
MT023,SF037,193,248,173,278,187,225,181,197,270,150
MT002,SF037,49,68,49,55,51,41,49,77,56,63
MT003,SF037,65,48,44,37,48,76,62,46,47,45
MT006,SF037,62,67,50,44,47,50,39,61,57,63
MT012,SF037,41,62,48,64,66,50,62,48,63,47
MT015,SF037,63,70,47,55,41,46,49,45,64,34
MT022,SF037,65,32,52,47,46,69,55,69,42,81
MT024,SF037,45,62,72,61,64,47,78,82,63,54
MT027,SF037,60,44,49,33,48,48,50,46,46,73
MT034,SF037,56,66,48,83,58,65,79,80,51,59
MT001,SF038,30,27,37,26,32,32,37,50,49,28
MT004,SF038,38,47,46,38,32,41,47,36,52,30
MT005,SF038,27,53,34,33,60,44,33,47,51,42
MT007,SF038,38,32,29,48,49,32,22,28,52,28
MT008,SF038,49,43,40,42,38,41,49,57,50,51
MT009,SF038,44,50,33,48,53,32,53,52,50,40
MT010,SF038,37,49,42,51,41,33,30,47,49,46
MT011,SF038,41,43,47,36,38,32,39,51,45,49
MT013,SF038,43,47,33,28,31,43,26,53,33,29
MT014,SF038,45,45,43,44,31,41,36,51,41,47
MT016,SF038,49,46,35,36,44,48,47,28,52,48
MT017,SF038,60,41,39,40,54,42,46,34,43,51
MT018,SF038,43,51,33,37,53,51,29,33,45,48
MT019,SF038,39,30,32,23,26,31,41,28,36,41
MT020,SF038,35,36,37,42,46,35,51,39,26,54
MT025,SF038,26,40,33,28,36,41,52,37,38,38
MT026,SF038,40,33,38,36,32,30,43,40,48,26
MT028,SF038,50,55,36,54,50,33,27,40,32,48
MT029,SF038,33,52,51,44,44,31,40,52,39,41
MT030,SF038,39,32,46,46,49,43,28,45,31,40
MT031,SF038,42,29,37,37,31,28,40,35,33,25
MT032,SF038,62,23,34,28,33,29,44,39,48,46
MT033,SF038,33,23,35,56,27,44,41,34,28,28
MT035,SF038,45,35,52,35,62,36,41,34,32,60
MT036,SF038,26,35,39,31,38,50,32,28,30,42
MT021,SF038,129,118,113,142,88,91,92,100,116,93
MT023,SF038,102,109,80,130,159,85,95,105,149,116
MT002,SF038,28,23,21,26,14,27,20,22,24,14
MT003,SF038,22,17,30,30,14,14,19,26,19,22
MT006,SF038,18,30,19,25,30,23,14,21,14,21
MT012,SF038,19,25,28,21,30,18,19,18,22,17
MT015,SF038,22,15,21,25,30,18,15,19,14,16
MT022,SF038,23,18,24,20,14,20,13,24,23,14
MT024,SF038,17,26,26,21,22,27,18,22,20,20
MT027,SF038,24,14,24,15,22,20,17,18,21,20
MT034,SF038,13,21,23,29,23,18,17,21,22,15
MT001,SF039,36,29,40,48,35,30,37,30,36,26
MT004,SF039,30,26,30,41,49,33,43,43,49,41
MT005,SF039,25,35,35,38,43,27,28,33,20,23
MT007,SF039,32,36,26,41,20,30,43,35,40,23
MT008,SF039,27,45,52,22,49,21,33,32,36,27
MT009,SF039,32,39,36,25,38,30,44,41,30,32
MT010,SF039,22,24,37,36,26,33,34,29,36,25
MT011,SF039,35,27,46,29,24,33,26,35,22,34
MT013,SF039,36,37,28,25,50,23,34,30,29,32
MT014,SF039,22,39,27,20,21,24,37,39,33,34
MT016,SF039,26,27,43,41,25,37,23,44,25,45
MT017,SF039,32,27,43,38,24,28,29,37,23,30
MT018,SF039,32,24,25,26,40,39,32,31,46,35
MT019,SF039,44,42,34,26,37,29,22,39,28,39
MT020,SF039,35,47,27,20,28,23,45,39,24,37
MT025,SF039,37,37,31,35,42,31,28,24,42,36
MT026,SF039,24,31,43,32,19,26,42,32,20,46
MT028,SF039,27,47,36,39,28,28,34,40,36,30
MT029,SF039,38,37,26,37,31,35,41,34,19,27
MT030,SF039,47,27,45,22,39,30,37,48,22,29
MT031,SF039,40,29,24,23,34,41,30,38,34,33
MT032,SF039,31,40,41,27,27,29,40,30,41,31
MT033,SF039,22,37,41,45,40,26,25,23,46,41
MT035,SF039,35,45,32,44,28,35,41,45,25,40
MT036,SF039,31,26,37,35,46,41,25,36,43,45
MT021,SF039,90,138,108,121,119,134,127,139,100,77
MT023,SF039,127,90,89,62,139,91,109,129,116,106
MT002,SF039,11,22,12,17,12,9,14,8,17,15
MT003,SF039,13,12,17,14,12,13,10,21,14,19
MT006,SF039,17,11,11,14,14,13,18,16,11,11
MT012,SF039,14,22,17,17,14,15,15,16,19,16
MT015,SF039,13,13,20,12,22,17,18,17,14,11
MT022,SF039,16,17,15,21,23,16,15,16,17,24
MT024,SF039,14,20,13,12,18,17,15,17,12,13
MT027,SF039,22,23,19,13,14,15,14,13,12,11
MT034,SF039,17,15,22,13,13,11,14,11,23,11
MT001,SF040,30,53,27,43,26,33,29,47,57,37
MT004,SF040,41,42,38,31,43,28,49,41,46,25
MT005,SF040,28,40,34,30,37,40,39,26,41,52
MT007,SF040,33,27,34,58,41,28,55,44,39,35
MT008,SF040,41,41,40,34,26,23,28,40,28,28
MT009,SF040,35,53,43,35,33,25,39,47,42,41
MT010,SF040,31,30,42,46,48,25,56,38,36,35
MT011,SF040,53,38,39,50,42,27,27,43,23,30
MT013,SF040,44,30,35,50,45,29,24,30,30,26
MT014,SF040,49,38,49,33,38,52,25,40,32,56
MT016,SF040,30,29,45,33,41,33,24,25,46,41
MT017,SF040,34,52,32,39,49,46,49,29,59,51
MT018,SF040,51,33,46,29,42,37,46,39,27,36
MT019,SF040,35,58,48,32,27,29,46,37,40,32
MT020,SF040,58,53,26,27,52,28,49,50,49,37
MT025,SF040,21,28,58,36,32,46,38,46,38,31
MT026,SF040,40,26,42,37,38,39,41,32,39,39
MT028,SF040,54,41,41,28,22,29,58,27,49,23
MT029,SF040,38,50,26,44,26,27,45,29,45,35
MT030,SF040,40,38,30,40,38,34,33,25,29,35
MT031,SF040,40,46,36,27,33,43,36,52,32,32
MT032,SF040,32,34,53,27,50,21,46,39,47,23
MT033,SF040,31,22,41,46,41,49,31,41,38,26
MT035,SF040,44,46,33,53,30,45,32,33,41,34
MT036,SF040,40,43,37,49,37,26,36,39,43,47
MT021,SF040,136,98,81,82,77,99,105,106,145,93
MT023,SF040,92,105,95,101,62,76,98,85,113,59
MT002,SF040,11,15,15,17,11,15,12,17,14,12
MT003,SF040,14,10,18,10,12,11,11,16,10,14
MT006,SF040,9,16,17,13,13,12,14,12,11,14
MT012,SF040,12,11,12,9,13,12,9,11,12,10
MT015,SF040,15,12,12,20,8,18,19,17,14,10
MT022,SF040,11,13,9,13,14,15,14,11,15,11
MT024,SF040,13,13,11,12,17,13,17,13,13,15
MT027,SF040,11,11,15,14,13,14,8,18,11,15
MT034,SF040,14,14,11,14,10,13,15,13,10,9
MT001,SF041,37,43,38,32,46,36,37,45,29,40
MT004,SF041,37,44,32,52,32,50,42,62,29,37
MT005,SF041,33,30,37,38,39,41,57,36,39,37
MT007,SF041,38,56,30,51,62,47,39,31,43,38
MT008,SF041,41,28,38,51,51,44,66,62,57,48
MT009,SF041,39,42,44,42,58,50,52,38,62,54
MT010,SF041,29,38,55,24,42,55,45,29,34,50
MT011,SF041,33,64,45,32,41,39,37,25,65,36
MT013,SF041,41,49,39,40,50,30,44,41,35,47
MT014,SF041,36,51,38,24,35,32,35,40,42,40
MT016,SF041,58,39,33,34,63,38,40,47,42,33
MT017,SF041,53,52,44,29,36,53,30,41,43,54
MT018,SF041,43,37,26,34,59,34,38,47,41,56
MT019,SF041,56,39,51,36,54,48,42,58,42,52
MT020,SF041,43,65,29,50,46,35,36,33,44,52
MT025,SF041,42,41,37,26,39,44,32,53,40,46
MT026,SF041,44,46,36,24,36,25,37,33,59,51
MT028,SF041,41,49,51,48,53,57,64,54,27,34
MT029,SF041,41,41,41,50,31,58,33,53,38,46
MT030,SF041,44,41,43,58,37,39,33,40,33,39
MT031,SF041,44,50,31,44,38,61,39,32,40,31
MT032,SF041,39,32,57,50,35,39,38,39,50,54
MT033,SF041,36,32,59,31,62,50,44,58,44,51
MT035,SF041,46,40,35,34,36,58,41,47,43,42
MT036,SF041,48,45,34,44,57,45,37,38,29,52
MT021,SF041,83,135,122,93,77,129,148,165,143,168
MT023,SF041,129,101,96,165,91,149,122,105,184,122
MT002,SF041,28,26,27,22,27,36,28,30,22,35
MT003,SF041,20,25,28,41,37,32,19,41,34,33
MT006,SF041,36,39,37,25,24,27,34,19,36,32
MT012,SF041,34,28,34,25,27,37,21,41,45,31
MT015,SF041,20,28,32,35,25,36,39,28,18,19
MT022,SF041,36,21,31,31,27,22,33,26,33,43
MT024,SF041,34,18,22,23,21,28,19,35,30,31
MT027,SF041,26,28,31,22,24,28,31,24,24,36
MT034,SF041,20,25,18,39,28,25,25,41,28,33
MT001,SF042,49,31,53,53,46,59,41,52,41,44
MT004,SF042,55,47,59,50,66,56,50,45,58,42
MT005,SF042,36,52,30,45,54,47,43,43,48,31
MT007,SF042,41,42,58,41,31,48,30,46,39,32
MT008,SF042,65,46,34,31,48,43,42,45,52,30
MT009,SF042,46,47,27,58,32,46,30,38,63,36
MT010,SF042,42,64,42,37,49,50,62,45,35,63
MT011,SF042,32,56,49,64,53,53,34,50,47,35
MT013,SF042,49,54,48,41,65,45,31,59,35,42
MT014,SF042,44,54,35,43,59,48,48,39,37,40
MT016,SF042,42,43,46,69,57,55,29,56,40,59
MT017,SF042,55,43,50,57,48,47,56,41,41,45
MT018,SF042,34,43,40,33,45,40,43,34,33,44
MT019,SF042,52,34,43,62,41,64,52,34,40,40
MT020,SF042,46,33,41,50,48,51,43,32,43,49
MT025,SF042,52,45,39,34,50,37,68,46,63,66
MT026,SF042,49,63,41,59,42,38,39,44,52,33
MT028,SF042,55,47,50,54,35,33,60,62,59,42
MT029,SF042,51,47,39,48,34,41,37,48,39,42
MT030,SF042,48,41,56,34,50,46,58,47,42,54
MT031,SF042,39,41,40,32,69,63,41,29,47,54
MT032,SF042,32,27,59,48,55,53,36,31,41,28
MT033,SF042,46,41,37,58,37,44,57,58,38,30
MT035,SF042,63,47,56,29,47,31,52,55,26,44
MT036,SF042,35,52,37,34,39,71,50,49,43,68
MT021,SF042,214,183,164,206,172,133,168,185,178,114
MT023,SF042,120,168,88,182,115,124,234,163,94,135
MT002,SF042,10,9,11,13,13,8,15,7,9,10
MT003,SF042,13,17,16,12,10,11,15,9,7,13
MT006,SF042,9,9,8,8,13,14,14,12,10,11
MT012,SF042,11,7,10,10,12,14,11,9,15,9
MT015,SF042,11,9,9,11,12,11,10,6,9,11
MT022,SF042,12,11,10,10,14,8,8,11,11,10
MT024,SF042,17,10,14,11,14,18,11,13,12,9
MT027,SF042,12,15,10,10,12,13,15,11,9,15
MT034,SF042,10,15,10,12,10,8,8,10,9,15
MT001,SF043,48,42,41,49,53,48,66,58,29,38
MT004,SF043,50,54,58,49,48,36,54,58,65,35
MT005,SF043,41,56,33,34,59,44,42,67,56,35
MT007,SF043,36,60,41,44,37,32,52,55,44,36
MT008,SF043,49,54,35,57,28,33,33,45,36,45
MT009,SF043,65,51,34,63,59,69,36,45,38,44
MT010,SF043,69,44,55,43,37,37,32,51,44,36
MT011,SF043,40,44,61,42,51,37,66,44,41,53
MT013,SF043,44,34,50,39,32,39,45,51,57,66
MT014,SF043,36,49,51,56,49,42,34,42,39,57
MT016,SF043,43,33,30,43,34,44,31,43,36,28
MT017,SF043,62,42,64,70,53,45,52,48,63,48
MT018,SF043,46,56,32,53,42,29,49,47,41,61
MT019,SF043,43,55,60,43,32,40,52,41,55,32
MT020,SF043,34,48,38,53,42,45,45,62,51,44
MT025,SF043,39,58,43,48,42,50,43,62,54,46
MT026,SF043,62,50,43,33,59,40,29,47,33,51
MT028,SF043,46,37,61,38,29,49,42,36,45,42
MT029,SF043,57,50,34,41,46,32,50,57,31,52
MT030,SF043,31,29,30,41,31,40,50,60,41,52
MT031,SF043,60,47,50,46,35,50,45,48,30,47
MT032,SF043,61,46,32,51,63,63,51,60,62,35
MT033,SF043,47,55,43,44,32,51,47,37,47,65
MT035,SF043,46,62,58,41,34,60,51,42,44,50
MT036,SF043,40,28,52,50,38,29,35,55,40,44
MT021,SF043,164,94,110,140,145,123,152,118,124,117
MT023,SF043,80,116,115,143,110,112,103,124,70,84
MT002,SF043,29,40,24,43,28,35,23,46,42,41
MT003,SF043,35,34,43,24,24,32,37,24,34,42
MT006,SF043,29,36,45,39,25,34,44,34,46,35
MT012,SF043,38,28,52,28,27,46,44,30,31,34
MT015,SF043,30,45,30,25,42,48,43,25,22,38
MT022,SF043,30,21,27,48,29,29,31,29,29,24
MT024,SF043,33,39,33,37,31,41,33,42,45,35
MT027,SF043,44,18,29,33,36,38,29,27,47,30
MT034,SF043,35,28,20,35,26,28,45,35,36,46
MT001,SF044,41,40,47,47,43,35,32,30,57,50
MT004,SF044,30,49,60,37,38,57,39,41,61,34
MT005,SF044,60,40,47,40,32,42,54,46,50,64
MT007,SF044,45,24,34,39,36,43,50,45,46,31
MT008,SF044,35,28,56,55,57,38,31,37,38,48
MT009,SF044,36,41,39,40,49,53,29,47,31,36
MT010,SF044,29,35,50,45,43,45,60,59,32,53
MT011,SF044,36,50,60,59,41,36,47,35,30,30
MT013,SF044,59,52,34,43,40,38,44,44,41,35
MT014,SF044,47,38,38,62,61,46,39,40,36,56
MT016,SF044,25,39,31,42,43,30,47,50,44,45
MT017,SF044,31,50,42,32,48,29,39,36,44,44
MT018,SF044,44,68,52,53,40,64,54,40,32,36
MT019,SF044,28,30,43,44,49,33,45,50,31,31
MT020,SF044,53,48,55,38,34,53,39,41,30,48
MT025,SF044,38,31,36,48,43,38,49,54,41,47
MT026,SF044,38,40,38,50,62,39,44,53,39,43
MT028,SF044,42,38,57,48,53,57,39,44,57,36
MT029,SF044,39,37,43,26,53,39,48,54,35,51
MT030,SF044,50,37,50,45,55,44,50,59,57,41
MT031,SF044,45,43,46,55,49,41,35,36,41,32
MT032,SF044,41,42,48,57,33,36,24,40,45,29
MT033,SF044,36,32,43,25,52,53,45,57,43,51
MT035,SF044,38,45,54,65,40,52,31,42,38,36
MT036,SF044,42,48,39,47,48,32,54,32,28,50
MT021,SF044,68,104,67,95,108,97,129,121,65,110
MT023,SF044,111,128,90,76,98,129,116,57,95,98
MT002,SF044,26,31,41,38,33,40,34,32,27,44
MT003,SF044,24,47,39,36,30,26,44,24,37,23
MT006,SF044,32,33,33,40,28,31,41,26,44,26
MT012,SF044,40,48,39,20,39,22,31,35,30,33
MT015,SF044,24,53,25,40,22,27,33,41,40,38
MT022,SF044,31,36,27,27,36,36,39,49,25,49
MT024,SF044,21,37,40,45,32,39,27,23,32,26
MT027,SF044,31,46,22,49,47,41,46,51,33,30
MT034,SF044,44,31,25,37,32,34,40,38,33,37
MT001,SF045,29,30,42,48,42,30,30,34,34,53
MT004,SF045,38,51,50,40,29,37,27,38,37,49
MT005,SF045,31,48,29,31,37,35,52,36,40,28
MT007,SF045,25,37,21,22,25,30,41,29,52,34
MT008,SF045,44,45,33,30,53,38,35,41,30,30
MT009,SF045,36,31,29,28,41,29,33,37,25,44
MT010,SF045,41,29,51,31,34,36,23,26,48,25
MT011,SF045,29,34,32,29,31,29,40,36,43,22
MT013,SF045,45,37,41,42,33,52,36,29,25,35
MT014,SF045,21,39,32,39,32,23,38,26,48,41
MT016,SF045,38,42,30,38,25,22,35,35,30,39
MT017,SF045,37,43,34,41,38,30,27,24,25,28
MT018,SF045,34,47,36,34,36,45,41,43,33,48
MT019,SF045,24,33,32,39,44,39,36,28,34,46
MT020,SF045,40,29,27,23,24,35,41,35,27,34
MT025,SF045,28,39,28,24,34,38,25,44,33,38
MT026,SF045,27,27,36,37,55,47,39,46,48,35
MT028,SF045,33,25,31,45,29,46,33,27,47,41
MT029,SF045,46,26,36,36,49,52,46,40,25,30
MT030,SF045,32,34,21,31,33,26,31,34,37,26
MT031,SF045,34,44,23,31,37,41,36,41,36,46
MT032,SF045,27,36,27,23,38,32,30,34,28,50
MT033,SF045,51,44,39,32,45,36,41,26,38,36
MT035,SF045,42,32,40,38,24,30,39,45,38,30
MT036,SF045,31,47,39,43,31,30,27,24,23,33
MT021,SF045,104,103,83,115,175,127,115,191,104,139
MT023,SF045,174,129,90,104,112,105,122,115,116,150
MT002,SF045,31,24,26,20,25,18,23,38,20,21
MT003,SF045,20,24,23,33,29,18,28,20,22,25
MT006,SF045,19,22,35,18,25,34,28,18,16,33
MT012,SF045,18,23,28,28,33,31,25,29,35,27
MT015,SF045,15,27,23,27,33,36,26,15,20,32
MT022,SF045,27,21,36,23,32,19,25,24,18,26
MT024,SF045,30,16,24,22,24,23,14,24,21,15
MT027,SF045,20,23,27,16,24,30,31,23,18,24
MT034,SF045,25,25,28,19,24,27,26,24,26,24
MT001,SF046,46,26,34,31,35,24,27,35,34,30
MT004,SF046,37,41,25,36,37,22,31,40,29,26
MT005,SF046,42,46,46,30,36,40,40,27,32,25
MT007,SF046,32,30,30,29,30,26,20,32,48,24
MT008,SF046,25,29,36,29,45,30,45,40,33,24
MT009,SF046,29,31,24,32,23,35,34,48,43,46
